ID,Time,Value_0,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8,Value_9,Value_10,Value_11,Value_12,Value_13,Value_14,Value_15,Value_16,Value_17,Value_18,Value_19,Value_20,Value_21,Value_22,Value_23,Value_24,Value_25,Value_26,Value_27,Value_28,Value_29,Value_30,Value_31,Value_32,Value_33,Value_34,Value_35,Value_36,Value_37,Value_38,Value_39,Value_40,Value_41,Value_42,Value_43,Value_44,Mask_0,Mask_1,Mask_2,Mask_3,Mask_4,Mask_5,Mask_6,Mask_7,Mask_8,Mask_9,Mask_10,Mask_11,Mask_12,Mask_13,Mask_14,Mask_15,Mask_16,Mask_17,Mask_18,Mask_19,Mask_20,Mask_21,Mask_22,Mask_23,Mask_24,Mask_25,Mask_26,Mask_27,Mask_28,Mask_29,Mask_30,Mask_31,Mask_32,Mask_33,Mask_34,Mask_35,Mask_36,Mask_37,Mask_38,Mask_39,Mask_40,Mask_41,Mask_42,Mask_43,Mask_44
135,2005,127537.0,21575.023474075475,100.0,98.1704,524.1328,0.22340410753656953,106.21162962851238,18.75023063,56.8524,65.6565,487.1187,701.387216666667,0.00123833,1.35958,1.792405,61.142,92.43130000000001,117.97,0,0,0,412.255,171.268,129.7327,282.5223,67.27589208006962,0.15390020608901978,-0.008906885981559753,0.019996384158730507,1.238329969055485e-05,0.0,0.0,-0.05385533720254898,0.04494845122098923,0.04750695452094078,0.14151470363140106,0.010850057937204838,0.0,0.0,0.0,0.013595799915492535,0.012385500594973564,0.036265354603528976,0.05391085147857666,0.010004383511841297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
136,2006,127515.0,21938.170592300474,101.35573126954911,100.0,526.8797,0.22675932084304512,106.47928293517624,20.297881220000004,67.4076,75.2462,480.3684,708.461483333333,0.124527,1.73125,1.788689,75.9308,91.9385,118.95,0,0,0,417.1875,176.549,127.6764,289.5111,64.66492602262836,0.2716871201992035,0.008696619421243668,0.004491496831178665,0.0012452700175344944,0.0,0.0,-0.038810331374406815,0.04750695079565048,0.049425158649683,0.25844159722328186,0.01052534393966198,0.0,0.0,0.0,0.01731250062584877,0.013245530426502228,0.068016916513443,0.11192798614501953,0.0028683834243565798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
137,2007,127433.0,22410.065610134494,102.91411640946383,100.6445,531.6882,0.22570495638188995,106.54530009059606,24.98189224,72.854,83.9314,492.6613,719.611483333333,0.47265200000000007,1.65292,1.765712,63.564,93.2556,114.0,0,0,0,420.4781,181.523,129.3764,291.1017,63.70757180156657,0.02686212584376335,0.03452230244874954,0.03880532830953598,0.00472651980817318,0.0,0.0,-0.014804013073444366,0.04932631552219391,0.050067514181137085,0.014254465699195862,0.012430471368134022,0.0,0.0,0.0,0.016529200598597527,0.012607661075890064,0.027688853442668915,0.031755995005369186,0.021765924990177155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
138,2008,127288.0,22175.1244681219,101.73949247298009,99.9909,520.7157,0.22438144566438353,108.02308340285263,14.740565512999998,78.959,81.0181,488.4148,734.602616666667,0.46141699999999997,1.44917,1.846267,66.2431,92.895,90.75,0,0,0,430.3521,184.777,132.5323,297.8198,63.27241079199304,-0.27346742153167725,0.04333663731813431,0.054805245250463486,0.004614170175045729,0.0,0.0,-0.006831210106611252,0.05016784742474556,0.05051290988922119,-0.2872544825077057,0.019343597814440727,0.0,0.0,0.0,0.014491699635982513,0.013787062838673592,-0.0046115536242723465,-0.03257180377840996,0.02970970794558525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
139,2009,127147.44610468941,20963.200296560124,96.24016644310721,99.0942,489.501,0.20798745168623273,106.5636915460801,13.592351494999997,51.3659,54.1706,494.1012,754.464016666667,0.10525000000000001,1.3425,2.0236,55.58,94.2388,92.06,0,0,0,425.7949,187.905,131.7614,294.0335,61.09660574412532,-0.24992184340953827,0.016024064272642136,0.009677507914602757,0.001052499981597066,0.0,0.0,-0.034387823194265366,0.0504118874669075,0.05220717936754227,-0.26639747619628906,0.022458504885435104,0.0,0.0,0.0,0.013425000011920929,0.01647561602294445,-0.025971753522753716,-0.05209459736943245,0.005365003831684589,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
140,2010,127190.31005857847,21934.903391345688,100.25682414736937,101.81947633350038,500.3539,0.19990505489402632,105.79749860386377,19.107246084,60.622699999999995,67.3996,510.4914,775.359741666667,0.0935,1.15083,2.081965,52.4384,89.7169,81.45,0,0,0,416.3762,190.393,133.3331,283.0431,58.659704090513486,0.03775440528988838,0.012111909687519073,0.0391831174492836,0.0009350000182166696,0.0,0.0,-0.03988601639866829,0.05199792608618736,0.05415807664394379,0.01825910620391369,0.019145715981721878,0.0,0.0,0.0,0.011508299969136715,0.019495299085974693,0.019498758018016815,0.018996145576238632,0.02005905844271183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
141,2011,127426.56022303671,22320.48454643876,100.32672534172386,101.61408060583675,491.4085,0.2060359295666768,105.50867143267523,10.095477335999998,76.0111,73.3427,534.4663,796.626141666667,0.07775,1.11833,2.222824,54.1331,95.0628,77.72,0,0,0,418.8945,192.981,134.9486,283.9459,56.7449956483899,-0.04824220389127731,0.02140895649790764,0.034295596182346344,0.000777499983087182,0.0,0.0,-0.03264080733060837,0.054049763828516006,0.05587352067232132,-0.06720872223377228,0.02033308334648609,0.0,0.0,0.0,0.01118330005556345,0.018966522067785263,0.011271298862993717,0.005053301341831684,0.017536548897624016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
142,2012,127148.4429408264,23121.976878295332,101.98939647049723,103.8415041736293,494.9572,0.21051966912925427,105.44853148995861,4.671442206000001,79.6454,71.9903,554.4393,816.649366666667,0.0825833,0.839167,2.28577,56.413,93.2726,86.55,0,0,0,423.6476,197.5,138.4297,285.2179,55.09138381201044,-0.043643102049827576,0.026358649134635925,0.03614780306816101,0.0008258330053649843,0.0,0.0,-0.0291408933699131,0.055499542504549026,0.057165391743183136,-0.06406068801879883,0.02181507647037506,0.0,0.0,0.0,0.0083916699513793,0.0204175878316164,0.013212288729846478,0.008020283654332161,0.01848681829869747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
143,2013,126930.13582683334,24006.651071160017,104.17987761326796,106.45456665617395,503.1756,0.22119063905644343,105.81021995296918,4.783683,91.73960000000001,80.08239999999999,586.6498,846.118683333333,0.075,0.7,2.327719,61.2092,95.5169,105.3,0,0,0,431.7729,202.048,142.2405,289.5324,55.994236451211286,0.7216812968254089,0.0731661468744278,0.016943883150815964,0.000750000006519258,0.0,0.0,0.016387974843382835,0.05677817016839981,0.05586269497871399,0.6936869621276855,0.016528652980923653,0.0,0.0,0.0,0.007000000216066837,0.027994364500045776,0.16668319702148438,0.30456793308258057,0.008846941404044628,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
144,2014,126717.80972966203,24560.644237022218,104.66836954781398,105.68833389608865,513.698,0.2147817322094368,108.73058202367113,3.8630089599999997,102.8033,90.13539999999999,611.869,874.873075,0.0679166666666667,0.52625,2.361043,67.368,94.329,120.64,0,0,0,443.1092,207.0205,145.9229,297.1863,56.86471928731872,0.10385403782129288,0.07124204188585281,0.053687285631895065,0.0006791666382923722,0.0,0.0,0.015545936301350594,0.05569610744714737,0.054843515157699585,0.08655388653278351,0.01592203602194786,0.0,0.0,0.0,0.005262500140815973,0.01730014942586422,0.05736980959773064,0.08342339843511581,0.027183225378394127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
145,2015,126576.25899821447,25130.957578698595,106.05722909080002,105.36837324537495,529.9536,0.21466488576991877,109.59281553911885,16.412608757999998,95.28,93.5663,639.69,907.12,0.0728333333333333,0.346666666666667,2.37968,70.3049,94.0198,120.5,0,0,0,456.8409,213.91240000000002,149.8691,306.9718,58.24379401314324,0.11165733635425568,0.07893133163452148,0.017814068123698235,0.0007283333106897771,0.0,0.0,0.024251852184534073,0.05467947572469711,0.053384795784950256,0.09542462974786758,0.014818641357123852,0.0,0.0,0.0,0.0034666666761040688,0.016232704743742943,0.054087165743112564,0.0918160229921341,0.009271200746297836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
146,2016,126558.31594774929,25717.688425779612,107.274930679645,105.90319425335751,536.9653,0.2196656436432845,109.46787972940425,20.782353992,81.374,86.6396,693.4,938.67,-0.02625,-0.066,2.389697,69.1245,93.8807,116.8,0,0,0,470.2714,223.2934,154.6695,315.6019,59.52082667486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
